verb,subject,frequency,rank,total,proportion
go,you,10577,1,29274,0.36131037780966047
go,we,3983,2,29274,0.13605930176948827
go,it,2492,3,29274,0.08512673362027738
go,i,2209,4,29274,0.07545945207351233
go,he,1534,5,29274,0.05240144838423174
go,they,814,6,29274,0.027806244448999113
go,she,732,7,29274,0.02500512400081984
go,us,619,8,29274,0.02114504338320694
go,that,579,9,29274,0.019778643164582905
go,one,452,10,29274,0.015440322470451595
go,ya,287,11,29274,0.00980392156862745
go,daddy,219,12,29274,0.007481041196966591
go,baby,217,13,29274,0.00741272118603539
go,this,215,14,29274,0.007344401175104188
go,mommy,210,15,29274,0.007173601147776184
go,wanna,171,16,29274,0.00584136093461775
go,what,169,17,29274,0.0057730409236865475
go,who,162,18,29274,0.005533920885427342
go,mummy,131,19,29274,0.004474960715993715
go,car,117,20,29274,0.003996720639475302
go,ball,70,21,29274,0.0023912003825920613
go,piggy,69,22,29274,0.00235704037712646
go,cow,57,23,29274,0.0019471203115392498
go,bunny,53,24,29274,0.0018104802896768463
go,man,50,25,29274,0.0017080002732800437
go,horse,42,26,29274,0.0014347202295552368
go,all,38,27,29274,0.0012980802076928333
go,wheel,34,28,29274,0.0011614401858304297
go,hasta,32,29,29274,0.001093120174899228
go,truck,32,30,29274,0.001093120174899228
go,pop,30,31,29274,0.0010248001639680262
go,people,29,32,29274,0.0009906401585024253
go,doggie,29,33,29274,0.0009906401585024253
go,dog,29,34,29274,0.0009906401585024253
go,duck,28,35,29274,0.0009564801530368245
go,horsie,28,36,29274,0.0009564801530368245
go,sheep,28,37,29274,0.0009564801530368245
go,chicken,28,38,29274,0.0009564801530368245
go,carl,28,39,29274,0.0009564801530368245
go,hat,27,40,29274,0.0009223201475712236
go,lion,27,41,29274,0.0009223201475712236
go,these,26,42,29274,0.0008881601421056228
go,pig,26,43,29274,0.0008881601421056228
go,spider,24,44,29274,0.000819840131174421
go,bear,24,45,29274,0.000819840131174421
go,lady,22,46,29274,0.0007515201202432192
go,block,22,47,29274,0.0007515201202432192
go,monkey,22,48,29274,0.0007515201202432192
go,train,22,49,29274,0.0007515201202432192
go,kitty,22,50,29274,0.0007515201202432192
go,bit,22,51,29274,0.0007515201202432192
go,hand,21,52,29274,0.0007173601147776184
go,nose,21,53,29274,0.0007173601147776184
go,laura,20,54,29274,0.0006832001093120175
go,foot,20,55,29274,0.0006832001093120175
go,those,19,56,29274,0.0006490401038464166
go,arm,19,57,29274,0.0006490401038464166
go,rabbit,19,58,29274,0.0006490401038464166
go,mouth,19,59,29274,0.0006490401038464166
go,birdie,19,60,29274,0.0006490401038464166
