verb,subject,frequency,rank,total,proportion
go,you,3329,1,10156,0.32778653012997244
go,i,1609,2,10156,0.1584285151634502
go,we,1265,3,10156,0.12455691217014572
go,he,589,4,10156,0.05799527372981489
go,it,586,5,10156,0.05769988184324537
go,they,393,6,10156,0.03869633714060654
go,she,266,7,10156,0.026191413942497046
go,us,240,8,10156,0.023631350925561245
go,that,201,9,10156,0.019791256400157543
go,what,143,10,10156,0.014080346593146909
go,who,119,11,10156,0.011717211500590784
go,this,82,12,10156,0.008074044899566759
go,ya,48,13,10156,0.004726270185112249
go,home,46,14,10156,0.004529342260732572
go,one,45,15,10156,0.004430878298542733
go,guy,26,16,10156,0.0025600630169358013
go,bear,25,17,10156,0.002461599054745963
go,daddy,23,18,10156,0.002264671130366286
go,wanna,22,19,10156,0.0021662071681764474
go,thing,21,20,10156,0.0020677432059866088
go,mommy,19,21,10156,0.0018708152816069318
go,everybody,19,22,10156,0.0018708152816069318
go,people,17,23,10156,0.001673887357227255
go,cat,17,24,10156,0.001673887357227255
go,dog,15,25,10156,0.0014769594328475778
go,hasta,14,26,10156,0.0013784954706577393
go,light,14,27,10156,0.0013784954706577393
go,kid,14,28,10156,0.0013784954706577393
go,somebody,13,29,10156,0.0012800315084679006
go,car,12,30,10156,0.0011815675462780622
go,all,10,31,10156,0.0009846396218983853
go,girl,9,32,10156,0.0008861756597085467
go,hadta,9,33,10156,0.0008861756597085467
go,chi,9,34,10156,0.0008861756597085467
go,voice,9,35,10156,0.0008861756597085467
go,graeme,9,36,10156,0.0008861756597085467
go,everything,8,37,10156,0.0007877116975187081
go,baby,8,38,10156,0.0007877116975187081
go,mom,8,39,10156,0.0007877116975187081
go,david,8,40,10156,0.0007877116975187081
go,tape,8,41,10156,0.0007877116975187081
go,bus,7,42,10156,0.0006892477353288697
go,man,6,43,10156,0.0005907837731390311
go,grandma,6,44,10156,0.0005907837731390311
go,sis,6,45,10156,0.0005907837731390311
go,bell,6,46,10156,0.0005907837731390311
go,froggy,6,47,10156,0.0005907837731390311
go,bobby,6,48,10156,0.0005907837731390311
go,laura,5,49,10156,0.0004923198109491926
go,adam,5,50,10156,0.0004923198109491926
go,boy,5,51,10156,0.0004923198109491926
go,mother,5,52,10156,0.0004923198109491926
go,these,5,53,10156,0.0004923198109491926
go,hand,5,54,10156,0.0004923198109491926
go,something,5,55,10156,0.0004923198109491926
go,piece,5,56,10156,0.0004923198109491926
go,sludge,5,57,10156,0.0004923198109491926
go,foot,5,58,10156,0.0004923198109491926
go,michael,5,59,10156,0.0004923198109491926
go,someone,5,60,10156,0.0004923198109491926
go,food,5,61,10156,0.0004923198109491926
go,lady,5,62,10156,0.0004923198109491926
go,roland,5,63,10156,0.0004923198109491926
go,robbie,5,64,10156,0.0004923198109491926
go,tail,4,65,10156,0.00039385584875935406
go,end,4,66,10156,0.00039385584875935406
go,robin,4,67,10156,0.00039385584875935406
go,sarah,4,68,10156,0.00039385584875935406
go,useta,4,69,10156,0.00039385584875935406
go,policeman,4,70,10156,0.00039385584875935406
go,child,4,71,10156,0.00039385584875935406
go,sun,4,72,10156,0.00039385584875935406
go,snort,4,73,10156,0.00039385584875935406
go,spoon,4,74,10156,0.00039385584875935406
go,nobody,4,75,10156,0.00039385584875935406
go,battery,4,76,10156,0.00039385584875935406
go,your,4,77,10156,0.00039385584875935406
go,let,4,78,10156,0.00039385584875935406
go,rat,4,79,10156,0.00039385584875935406
go,mine,4,80,10156,0.00039385584875935406
go,tisha,4,81,10156,0.00039385584875935406
go,tony,4,82,10156,0.00039385584875935406
go,swww,3,83,10156,0.00029539188656951555
go,head,3,84,10156,0.00029539188656951555
go,betty,3,85,10156,0.00029539188656951555
go,teacher,3,86,10156,0.00029539188656951555
go,fish,3,87,10156,0.00029539188656951555
go,arm,3,88,10156,0.00029539188656951555
go,red,3,89,10156,0.00029539188656951555
go,house,3,90,10156,0.00029539188656951555
go,rachi,3,91,10156,0.00029539188656951555
go,flower,3,92,10156,0.00029539188656951555
go,brother,3,93,10156,0.00029539188656951555
go,peter,3,94,10156,0.00029539188656951555
go,hafta,3,95,10156,0.00029539188656951555
go,two,3,96,10156,0.00029539188656951555
go,kind,3,97,10156,0.00029539188656951555
go,caterpillar,3,98,10156,0.00029539188656951555
go,paper,3,99,10156,0.00029539188656951555
go,sally,3,100,10156,0.00029539188656951555
go,boat,3,101,10156,0.00029539188656951555
go,train,3,102,10156,0.00029539188656951555
go,fire,3,103,10156,0.00029539188656951555
go,no,3,104,10156,0.00029539188656951555
go,cup,3,105,10156,0.00029539188656951555
go,mickey,3,106,10156,0.00029539188656951555
go,rain,3,107,10156,0.00029539188656951555
go,owl,3,108,10156,0.00029539188656951555
go,horse,3,109,10156,0.00029539188656951555
go,bird,3,110,10156,0.00029539188656951555
go,ball,3,111,10156,0.00029539188656951555
go,bubble,3,112,10156,0.00029539188656951555
go,some,3,113,10156,0.00029539188656951555
go,sandy,3,114,10156,0.00029539188656951555
go,everyone,3,115,10156,0.00029539188656951555
go,cow,3,116,10156,0.00029539188656951555
go,needta,3,117,10156,0.00029539188656951555
go,jason,3,118,10156,0.00029539188656951555
go,book,3,119,10156,0.00029539188656951555
go,neighbor,3,120,10156,0.00029539188656951555
go,weist,3,121,10156,0.00029539188656951555
go,carl,3,122,10156,0.00029539188656951555
go,tracy,3,123,10156,0.00029539188656951555
go,matthew,3,124,10156,0.00029539188656951555
go,chris,3,125,10156,0.00029539188656951555
go,christopher,3,126,10156,0.00029539188656951555
go,needle,3,127,10156,0.00029539188656951555
go,mia,3,128,10156,0.00029539188656951555
go,kim,3,129,10156,0.00029539188656951555
go,remi,3,130,10156,0.00029539188656951555
go,tv,3,131,10156,0.00029539188656951555
go,fly,3,132,10156,0.00029539188656951555
go,anybody,3,133,10156,0.00029539188656951555
go,school,3,134,10156,0.00029539188656951555
go,derwood,3,135,10156,0.00029539188656951555
go,mouse,3,136,10156,0.00029539188656951555
go,bernice,3,137,10156,0.00029539188656951555
go,animal,3,138,10156,0.00029539188656951555
go,gerbil,3,139,10156,0.00029539188656951555
go,zoe,3,140,10156,0.00029539188656951555
go,both,3,141,10156,0.00029539188656951555
go,asher,3,142,10156,0.00029539188656951555
go,eric,3,143,10156,0.00029539188656951555
go,kayode,3,144,10156,0.00029539188656951555
go,butter,2,145,10156,0.00019692792437967703
go,weasel,2,146,10156,0.00019692792437967703
go,paul,2,147,10156,0.00019692792437967703
go,t,2,148,10156,0.00019692792437967703
go,flag,2,149,10156,0.00019692792437967703
go,four,2,150,10156,0.00019692792437967703
go,snake,2,151,10156,0.00019692792437967703
go,road,2,152,10156,0.00019692792437967703
go,elizabeth,2,153,10156,0.00019692792437967703
go,oughta,2,154,10156,0.00019692792437967703
go,driver,2,155,10156,0.00019692792437967703
go,wheel,2,156,10156,0.00019692792437967703
go,mary,2,157,10156,0.00019692792437967703
go,screw,2,158,10156,0.00019692792437967703
go,the,2,159,10156,0.00019692792437967703
go,week,2,160,10156,0.00019692792437967703
go,junior,2,161,10156,0.00019692792437967703
go,oliver,2,162,10156,0.00019692792437967703
go,father,2,163,10156,0.00019692792437967703
go,fang,2,164,10156,0.00019692792437967703
go,annie,2,165,10156,0.00019692792437967703
go,plane,2,166,10156,0.00019692792437967703
go,frosty,2,167,10156,0.00019692792437967703
go,monkey,2,168,10156,0.00019692792437967703
go,minnie,2,169,10156,0.00019692792437967703
go,donald,2,170,10156,0.00019692792437967703
go,brian,2,171,10156,0.00019692792437967703
go,bunny,2,172,10156,0.00019692792437967703
go,mama,2,173,10156,0.00019692792437967703
go,hawk,2,174,10156,0.00019692792437967703
go,broom,2,175,10156,0.00019692792437967703
go,dana,2,176,10156,0.00019692792437967703
go,shirt,2,177,10156,0.00019692792437967703
go,cou,2,178,10156,0.00019692792437967703
go,stuff,2,179,10156,0.00019692792437967703
go,many,2,180,10156,0.00019692792437967703
go,whoop,2,181,10156,0.00019692792437967703
go,doggie,2,182,10156,0.00019692792437967703
go,abe,2,183,10156,0.00019692792437967703
go,shoe,2,184,10156,0.00019692792437967703
go,eater,2,185,10156,0.00019692792437967703
go,those,2,186,10156,0.00019692792437967703
go,person,2,187,10156,0.00019692792437967703
go,day,2,188,10156,0.00019692792437967703
go,job,2,189,10156,0.00019692792437967703
go,three,2,190,10156,0.00019692792437967703
go,dexter,2,191,10156,0.00019692792437967703
go,show,2,192,10156,0.00019692792437967703
go,alicia,2,193,10156,0.00019692792437967703
go,rest,2,194,10156,0.00019692792437967703
go,chip,2,195,10156,0.00019692792437967703
go,ames,2,196,10156,0.00019692792437967703
go,melissa,2,197,10156,0.00019692792437967703
go,jeffery,2,198,10156,0.00019692792437967703
go,pro,2,199,10156,0.00019692792437967703
go,year,2,200,10156,0.00019692792437967703
go,vanessa,2,201,10156,0.00019692792437967703
go,patrick,2,202,10156,0.00019692792437967703
go,band,2,203,10156,0.00019692792437967703
go,bag,2,204,10156,0.00019692792437967703
go,barry,2,205,10156,0.00019692792437967703
go,stephanie,2,206,10156,0.00019692792437967703
go,steven,2,207,10156,0.00019692792437967703
go,joey,2,208,10156,0.00019692792437967703
go,grandpa,2,209,10156,0.00019692792437967703
go,grover,2,210,10156,0.00019692792437967703
go,circle,2,211,10156,0.00019692792437967703
go,ice,2,212,10156,0.00019692792437967703
go,brush,2,213,10156,0.00019692792437967703
go,giant,2,214,10156,0.00019692792437967703
go,pant,2,215,10156,0.00019692792437967703
go,water,2,216,10156,0.00019692792437967703
go,richard,2,217,10156,0.00019692792437967703
go,lisa,2,218,10156,0.00019692792437967703
go,honey,2,219,10156,0.00019692792437967703
go,quack,2,220,10156,0.00019692792437967703
go,jackie,2,221,10156,0.00019692792437967703
go,goo,1,222,10156,9.846396218983852e-05
go,gi,1,223,10156,9.846396218983852e-05
go,awww,1,224,10156,9.846396218983852e-05
go,nana,1,225,10156,9.846396218983852e-05
go,squeak,1,226,10156,9.846396218983852e-05
go,ursula,1,227,10156,9.846396218983852e-05
go,channel,1,228,10156,9.846396218983852e-05
go,engine,1,229,10156,9.846396218983852e-05
go,ax,1,230,10156,9.846396218983852e-05
go,wing,1,231,10156,9.846396218983852e-05
go,kris,1,232,10156,9.846396218983852e-05
go,bowl,1,233,10156,9.846396218983852e-05
go,grain,1,234,10156,9.846396218983852e-05
go,norm,1,235,10156,9.846396218983852e-05
go,grampy,1,236,10156,9.846396218983852e-05
go,pigeon,1,237,10156,9.846396218983852e-05
go,dime,1,238,10156,9.846396218983852e-05
go,auntie_shirley,1,239,10156,9.846396218983852e-05
go,husband,1,240,10156,9.846396218983852e-05
go,seal,1,241,10156,9.846396218983852e-05
go,em,1,242,10156,9.846396218983852e-05
go,joan,1,243,10156,9.846396218983852e-05
go,toenail,1,244,10156,9.846396218983852e-05
go,read,1,245,10156,9.846396218983852e-05
go,fine,1,246,10156,9.846396218983852e-05
go,time,1,247,10156,9.846396218983852e-05
go,candy,1,248,10156,9.846396218983852e-05
go,teaser,1,249,10156,9.846396218983852e-05
go,crayon,1,250,10156,9.846396218983852e-05
go,sposta,1,251,10156,9.846396218983852e-05
go,donna,1,252,10156,9.846396218983852e-05
go,electricity,1,253,10156,9.846396218983852e-05
go,elaine,1,254,10156,9.846396218983852e-05
go,dickie,1,255,10156,9.846396218983852e-05
go,popsicle,1,256,10156,9.846396218983852e-05
go,scar,1,257,10156,9.846396218983852e-05
go,vaccination,1,258,10156,9.846396218983852e-05
go,place,1,259,10156,9.846396218983852e-05
go,summer,1,260,10156,9.846396218983852e-05
go,judy,1,261,10156,9.846396218983852e-05
go,trick,1,262,10156,9.846396218983852e-05
go,liz,1,263,10156,9.846396218983852e-05
go,elana,1,264,10156,9.846396218983852e-05
go,fellow,1,265,10156,9.846396218983852e-05
go,jennifer,1,266,10156,9.846396218983852e-05
go,plier,1,267,10156,9.846396218983852e-05
go,nut,1,268,10156,9.846396218983852e-05
go,tool,1,269,10156,9.846396218983852e-05
go,woman,1,270,10156,9.846396218983852e-05
go,tunnel,1,271,10156,9.846396218983852e-05
go,clothe,1,272,10156,9.846396218983852e-05
go,kitty,1,273,10156,9.846396218983852e-05
go,rectangle,1,274,10156,9.846396218983852e-05
go,mariana,1,275,10156,9.846396218983852e-05
go,cookie,1,276,10156,9.846396218983852e-05
go,mr,1,277,10156,9.846396218983852e-05
go,cinderella,1,278,10156,9.846396218983852e-05
go,pop,1,279,10156,9.846396218983852e-05
go,goldilocks,1,280,10156,9.846396218983852e-05
go,great,1,281,10156,9.846396218983852e-05
go,tweet,1,282,10156,9.846396218983852e-05
go,snowman,1,283,10156,9.846396218983852e-05
go,kimberly,1,284,10156,9.846396218983852e-05
go,yeah↑,1,285,10156,9.846396218983852e-05
go,tala,1,286,10156,9.846396218983852e-05
go,renelle,1,287,10156,9.846396218983852e-05
go,merry,1,288,10156,9.846396218983852e-05
go,anna,1,289,10156,9.846396218983852e-05
go,kay,1,290,10156,9.846396218983852e-05
go,muscle,1,291,10156,9.846396218983852e-05
go,site,1,292,10156,9.846396218983852e-05
go,richie,1,293,10156,9.846396218983852e-05
go,uncle,1,294,10156,9.846396218983852e-05
go,nicky,1,295,10156,9.846396218983852e-05
go,vitamin,1,296,10156,9.846396218983852e-05
go,spinach,1,297,10156,9.846396218983852e-05
go,cover,1,298,10156,9.846396218983852e-05
go,silverware,1,299,10156,9.846396218983852e-05
go,yellow,1,300,10156,9.846396218983852e-05
go,bridge,1,301,10156,9.846396218983852e-05
go,helmet,1,302,10156,9.846396218983852e-05
go,huey,1,303,10156,9.846396218983852e-05
go,franklin,1,304,10156,9.846396218983852e-05
go,marcella,1,305,10156,9.846396218983852e-05
go,pirate,1,306,10156,9.846396218983852e-05
go,mammal,1,307,10156,9.846396218983852e-05
go,balloon,1,308,10156,9.846396218983852e-05
go,pooh,1,309,10156,9.846396218983852e-05
go,winnie,1,310,10156,9.846396218983852e-05
go,tam,1,311,10156,9.846396218983852e-05
go,bears,1,312,10156,9.846396218983852e-05
go,wolf,1,313,10156,9.846396218983852e-05
go,hunter,1,314,10156,9.846396218983852e-05
go,esmerelda,1,315,10156,9.846396218983852e-05
go,giselle,1,316,10156,9.846396218983852e-05
go,piggy,1,317,10156,9.846396218983852e-05
go,nanny,1,318,10156,9.846396218983852e-05
go,inv,1,319,10156,9.846396218983852e-05
go,most,1,320,10156,9.846396218983852e-05
go,nothing,1,321,10156,9.846396218983852e-05
go,same↑,1,322,10156,9.846396218983852e-05
go,han,1,323,10156,9.846396218983852e-05
go,johnny,1,324,10156,9.846396218983852e-05
go,dude,1,325,10156,9.846396218983852e-05
go,bro,1,326,10156,9.846396218983852e-05
go,corn,1,327,10156,9.846396218983852e-05
go,costume,1,328,10156,9.846396218983852e-05
go,beverly,1,329,10156,9.846396218983852e-05
go,damion,1,330,10156,9.846396218983852e-05
go,sandwich,1,331,10156,9.846396218983852e-05
go,tonic,1,332,10156,9.846396218983852e-05
go,tweeny,1,333,10156,9.846396218983852e-05
go,dream,1,334,10156,9.846396218983852e-05
go,ant,1,335,10156,9.846396218983852e-05
go,cereal,1,336,10156,9.846396218983852e-05
go,mikey,1,337,10156,9.846396218983852e-05
go,anyone,1,338,10156,9.846396218983852e-05
go,cathy,1,339,10156,9.846396218983852e-05
go,v,1,340,10156,9.846396218983852e-05
go,lou,1,341,10156,9.846396218983852e-05
go,surprise,1,342,10156,9.846396218983852e-05
go,tugboat,1,343,10156,9.846396218983852e-05
go,tom_pinkerton,1,344,10156,9.846396218983852e-05
go,carol,1,345,10156,9.846396218983852e-05
go,spear,1,346,10156,9.846396218983852e-05
go,hood,1,347,10156,9.846396218983852e-05
go,fever,1,348,10156,9.846396218983852e-05
go,lion,1,349,10156,9.846396218983852e-05
go,rooster,1,350,10156,9.846396218983852e-05
go,orange,1,351,10156,9.846396218983852e-05
go,song,1,352,10156,9.846396218983852e-05
go,bicycle,1,353,10156,9.846396218983852e-05
go,noyden,1,354,10156,9.846396218983852e-05
go,lindsey,1,355,10156,9.846396218983852e-05
go,money,1,356,10156,9.846396218983852e-05
go,aunt_carey,1,357,10156,9.846396218983852e-05
go,rolley,1,358,10156,9.846396218983852e-05
go,much,1,359,10156,9.846396218983852e-05
go,candle,1,360,10156,9.846396218983852e-05
go,pail,1,361,10156,9.846396218983852e-05
go,be,1,362,10156,9.846396218983852e-05
go,party,1,363,10156,9.846396218983852e-05
go,doctor,1,364,10156,9.846396218983852e-05
go,cody,1,365,10156,9.846396218983852e-05
go,soccer,1,366,10156,9.846396218983852e-05
go,irene,1,367,10156,9.846396218983852e-05
go,tortoise,1,368,10156,9.846396218983852e-05
go,fun,1,369,10156,9.846396218983852e-05
go,ketchup,1,370,10156,9.846396218983852e-05
go,sword,1,371,10156,9.846396218983852e-05
go,spiderman,1,372,10156,9.846396218983852e-05
go,face,1,373,10156,9.846396218983852e-05
go,color,1,374,10156,9.846396218983852e-05
go,matty,1,375,10156,9.846396218983852e-05
go,brachiosaurus,1,376,10156,9.846396218983852e-05
go,wife,1,377,10156,9.846396218983852e-05
go,player,1,378,10156,9.846396218983852e-05
go,vacuum,1,379,10156,9.846396218983852e-05
go,spider,1,380,10156,9.846396218983852e-05
go,stripe,1,381,10156,9.846396218983852e-05
go,nemo,1,382,10156,9.846396218983852e-05
go,sticker,1,383,10156,9.846396218983852e-05
go,sister,1,384,10156,9.846396218983852e-05
go,mop,1,385,10156,9.846396218983852e-05
go,yvonne,1,386,10156,9.846396218983852e-05
go,march,1,387,10156,9.846396218983852e-05
go,barney,1,388,10156,9.846396218983852e-05
go,knife,1,389,10156,9.846396218983852e-05
go,lollipop,1,390,10156,9.846396218983852e-05
go,way,1,391,10156,9.846396218983852e-05
go,world,1,392,10156,9.846396218983852e-05
go,signal,1,393,10156,9.846396218983852e-05
go,yonkers,1,394,10156,9.846396218983852e-05
go,johnathan,1,395,10156,9.846396218983852e-05
go,jack,1,396,10156,9.846396218983852e-05
go,thank_you,1,397,10156,9.846396218983852e-05
go,ribbon,1,398,10156,9.846396218983852e-05
go,thumb,1,399,10156,9.846396218983852e-05
go,pen,1,400,10156,9.846396218983852e-05
go,salt,1,401,10156,9.846396218983852e-05
go,james,1,402,10156,9.846396218983852e-05
go,matilda,1,403,10156,9.846396218983852e-05
go,macdonald,1,404,10156,9.846396218983852e-05
go,period,1,405,10156,9.846396218983852e-05
go,grime,1,406,10156,9.846396218983852e-05
go,biscuit,1,407,10156,9.846396218983852e-05
go,squish,1,408,10156,9.846396218983852e-05
go,passer,1,409,10156,9.846396218983852e-05
go,ben,1,410,10156,9.846396218983852e-05
go,laurie,1,411,10156,9.846396218983852e-05
go,bunch,1,412,10156,9.846396218983852e-05
go,mouth,1,413,10156,9.846396218983852e-05
go,side,1,414,10156,9.846396218983852e-05
go,which,1,415,10156,9.846396218983852e-05
go,friend,1,416,10156,9.846396218983852e-05
go,research,1,417,10156,9.846396218983852e-05
go,hello,1,418,10156,9.846396218983852e-05
go,cheese,1,419,10156,9.846396218983852e-05
go,anthony,1,420,10156,9.846396218983852e-05
go,dag,1,421,10156,9.846396218983852e-05
go,hawkins,1,422,10156,9.846396218983852e-05
go,aaron,1,423,10156,9.846396218983852e-05
go,cap,1,424,10156,9.846396218983852e-05
go,kneecap,1,425,10156,9.846396218983852e-05
go,yawl,1,426,10156,9.846396218983852e-05
go,voom,1,427,10156,9.846396218983852e-05
go,lead,1,428,10156,9.846396218983852e-05
go,rafael,1,429,10156,9.846396218983852e-05
go,cruz,1,430,10156,9.846396218983852e-05
go,robert,1,431,10156,9.846396218983852e-05
go,homework,1,432,10156,9.846396218983852e-05
go,luckie,1,433,10156,9.846396218983852e-05
go,bernard,1,434,10156,9.846396218983852e-05
go,blasingame,1,435,10156,9.846396218983852e-05
go,adrienne,1,436,10156,9.846396218983852e-05
go,elevator,1,437,10156,9.846396218983852e-05
go,tub,1,438,10156,9.846396218983852e-05
go,son,1,439,10156,9.846396218983852e-05
go,lettuce,1,440,10156,9.846396218983852e-05
