verb,subject,frequency,rank,total,proportion
go,you,1662,1,4039,0.41148799207724684
go,we,652,2,4039,0.16142609556820994
go,i,389,3,4039,0.09631096806140134
go,it,240,4,4039,0.05942064867541471
go,us,220,5,4039,0.05446892795246348
go,he,151,6,4039,0.03738549145828175
go,they,69,7,4039,0.017083436494181727
go,mommy,54,8,4039,0.01336964595196831
go,that,51,9,4039,0.012626887843525626
go,wanna,50,10,4039,0.012379301807378064
go,she,45,11,4039,0.011141371626640258
go,what,28,12,4039,0.006932409012131715
go,ya,22,13,4039,0.005446892795246348
go,this,18,14,4039,0.004456548650656103
go,one,15,15,4039,0.0037137905422134194
go,piggy,15,16,4039,0.0037137905422134194
go,spider,10,17,4039,0.0024758603614756128
go,who,10,18,4039,0.0024758603614756128
go,all,10,19,4039,0.0024758603614756128
go,baby,9,20,4039,0.0022282743253280515
go,daddy,9,21,4039,0.0022282743253280515
go,kitty,9,22,4039,0.0022282743253280515
go,needta,9,23,4039,0.0022282743253280515
go,theo,9,24,4039,0.0022282743253280515
go,ball,8,25,4039,0.0019806882891804903
go,piggie,8,26,4039,0.0019806882891804903
go,thing,8,27,4039,0.0019806882891804903
go,fishie,8,28,4039,0.0019806882891804903
go,car,7,29,4039,0.0017331022530329288
go,whatcha,7,30,4039,0.0017331022530329288
go,doggie,7,31,4039,0.0017331022530329288
go,mama,6,32,4039,0.0014855162168853676
go,airplane,5,33,4039,0.0012379301807378064
go,hasta,5,34,4039,0.0012379301807378064
go,pop,5,35,4039,0.0012379301807378064
go,thomas,5,36,4039,0.0012379301807378064
go,those,5,37,4039,0.0012379301807378064
go,lemme,4,38,4039,0.0009903441445902451
go,sock,4,39,4039,0.0009903441445902451
go,chickie,4,40,4039,0.0009903441445902451
go,finger,4,41,4039,0.0009903441445902451
go,cup,3,42,4039,0.0007427581084426838
go,guy,3,43,4039,0.0007427581084426838
go,bug,3,44,4039,0.0007427581084426838
go,dakota,3,45,4039,0.0007427581084426838
go,binkie,3,46,4039,0.0007427581084426838
go,david,3,47,4039,0.0007427581084426838
go,shepherd,3,48,4039,0.0007427581084426838
go,wheel,3,49,4039,0.0007427581084426838
go,toy,2,50,4039,0.0004951720722951226
go,monkey,2,51,4039,0.0004951720722951226
go,foot,2,52,4039,0.0004951720722951226
go,rider,2,53,4039,0.0004951720722951226
go,bear,2,54,4039,0.0004951720722951226
go,butterfly,2,55,4039,0.0004951720722951226
go,bead,2,56,4039,0.0004951720722951226
go,end,2,57,4039,0.0004951720722951226
go,something,2,58,4039,0.0004951720722951226
go,pokemon,2,59,4039,0.0004951720722951226
go,spoon,2,60,4039,0.0004951720722951226
go,man,2,61,4039,0.0004951720722951226
go,big_bird,2,62,4039,0.0004951720722951226
go,egg,2,63,4039,0.0004951720722951226
go,bird,2,64,4039,0.0004951720722951226
go,timmy,2,65,4039,0.0004951720722951226
go,water,2,66,4039,0.0004951720722951226
go,tabitha,2,67,4039,0.0004951720722951226
go,go,2,68,4039,0.0004951720722951226
go,bert,2,69,4039,0.0004951720722951226
go,lady,2,70,4039,0.0004951720722951226
go,allen,2,71,4039,0.0004951720722951226
go,phone,2,72,4039,0.0004951720722951226
go,boy,2,73,4039,0.0004951720722951226
go,mouse,2,74,4039,0.0004951720722951226
go,grandma,2,75,4039,0.0004951720722951226
go,everybody,2,76,4039,0.0004951720722951226
go,+,2,77,4039,0.0004951720722951226
go,fishy,2,78,4039,0.0004951720722951226
go,weasel,2,79,4039,0.0004951720722951226
go,star,1,80,4039,0.0002475860361475613
go,max,1,81,4039,0.0002475860361475613
go,morgan,1,82,4039,0.0002475860361475613
go,michael,1,83,4039,0.0002475860361475613
go,dada,1,84,4039,0.0002475860361475613
go,window,1,85,4039,0.0002475860361475613
go,wiper,1,86,4039,0.0002475860361475613
go,mandy,1,87,4039,0.0002475860361475613
go,roo,1,88,4039,0.0002475860361475613
go,banana,1,89,4039,0.0002475860361475613
go,washcloth,1,90,4039,0.0002475860361475613
go,cookie,1,91,4039,0.0002475860361475613
go,bell,1,92,4039,0.0002475860361475613
go,head,1,93,4039,0.0002475860361475613
go,hannah,1,94,4039,0.0002475860361475613
go,plum,1,95,4039,0.0002475860361475613
go,truck,1,96,4039,0.0002475860361475613
go,maid,1,97,4039,0.0002475860361475613
go,cow,1,98,4039,0.0002475860361475613
go,music,1,99,4039,0.0002475860361475613
go,bean,1,100,4039,0.0002475860361475613
go,stew,1,101,4039,0.0002475860361475613
go,clock,1,102,4039,0.0002475860361475613
go,tray,1,103,4039,0.0002475860361475613
go,stuff,1,104,4039,0.0002475860361475613
go,tooth,1,105,4039,0.0002475860361475613
go,pamper,1,106,4039,0.0002475860361475613
go,everything,1,107,4039,0.0002475860361475613
go,donald,1,108,4039,0.0002475860361475613
go,shell,1,109,4039,0.0002475860361475613
go,beater,1,110,4039,0.0002475860361475613
go,hair,1,111,4039,0.0002475860361475613
go,popsicle,1,112,4039,0.0002475860361475613
go,ring,1,113,4039,0.0002475860361475613
go,book,1,114,4039,0.0002475860361475613
go,yay,1,115,4039,0.0002475860361475613
go,ding,1,116,4039,0.0002475860361475613
go,mister,1,117,4039,0.0002475860361475613
go,horsie,1,118,4039,0.0002475860361475613
go,duck,1,119,4039,0.0002475860361475613
go,shoesie,1,120,4039,0.0002475860361475613
go,lion,1,121,4039,0.0002475860361475613
go,turtle,1,122,4039,0.0002475860361475613
go,pooh_bear,1,123,4039,0.0002475860361475613
go,card,1,124,4039,0.0002475860361475613
go,ernie,1,125,4039,0.0002475860361475613
go,chicken,1,126,4039,0.0002475860361475613
go,somebody,1,127,4039,0.0002475860361475613
go,jane,1,128,4039,0.0002475860361475613
go,blankie,1,129,4039,0.0002475860361475613
go,oatmeal,1,130,4039,0.0002475860361475613
go,cheeto,1,131,4039,0.0002475860361475613
go,silverware,1,132,4039,0.0002475860361475613
go,dog,1,133,4039,0.0002475860361475613
go,henry,1,134,4039,0.0002475860361475613
go,apple,1,135,4039,0.0002475860361475613
go,pear,1,136,4039,0.0002475860361475613
go,honey,1,137,4039,0.0002475860361475613
go,mom,1,138,4039,0.0002475860361475613
go,lid,1,139,4039,0.0002475860361475613
go,answer,1,140,4039,0.0002475860361475613
go,sister,1,141,4039,0.0002475860361475613
go,pepper,1,142,4039,0.0002475860361475613
go,cards,1,143,4039,0.0002475860361475613
go,xavier,1,144,4039,0.0002475860361475613
go,yaya,1,145,4039,0.0002475860361475613
go,cheerios,1,146,4039,0.0002475860361475613
go,kid,1,147,4039,0.0002475860361475613
go,blue's_clues,1,148,4039,0.0002475860361475613
go,dyeisha,1,149,4039,0.0002475860361475613
go,load,1,150,4039,0.0002475860361475613
go,d,1,151,4039,0.0002475860361475613
go,trash,1,152,4039,0.0002475860361475613
