verb,subject,frequency,rank,total,proportion
be,that,17174,1,55335,0.3103641456582633
be,it,9305,2,55335,0.1681575856148911
be,this,3810,3,55335,0.0688533477907292
be,you,3374,4,55335,0.06097406704617331
be,what,2596,5,55335,0.04691424957079606
be,he,1667,6,55335,0.030125598626547394
be,they,1232,7,55335,0.022264389626818468
be,i,1178,8,55335,0.021288515406162466
be,she,1008,9,55335,0.018216318785578747
be,who,970,10,55335,0.017529592482154153
be,those,865,11,55335,0.015632059275323032
be,one,554,12,55335,0.010011746634137526
be,these,482,13,55335,0.008710581006596187
be,we,370,14,55335,0.006686545585976326
be,baby,369,15,55335,0.006668473841149363
be,mommy,271,16,55335,0.004897442848106985
be,nose,268,17,55335,0.0048432276136260955
be,name,258,18,55335,0.004662510165356465
be,ball,212,19,55335,0.0038312099033161653
be,matter,174,20,55335,0.0031444835998915696
be,daddy,155,21,55335,0.0028011204481792717
be,eye,149,22,55335,0.0026926899792174934
be,kitty,135,23,55335,0.002439685551640011
be,shoe,132,24,55335,0.0023854703171591217
be,thing,129,25,55335,0.0023312550826782327
be,book,120,26,55335,0.002168609379235565
be,foot,117,27,55335,0.002114394144754676
be,hand,95,28,55335,0.001716815758561489
be,ear,93,29,55335,0.0016806722689075631
be,danny,85,30,55335,0.0015360983102918587
be,which,81,31,55335,0.0014638113309840065
be,duck,80,32,55335,0.0014457395861570434
be,car,79,33,55335,0.0014276678413300803
be,doggie,79,34,55335,0.0014276678413300803
be,mouth,75,35,55335,0.0013553808620222283
be,hair,68,36,55335,0.001228878648233487
be,dog,67,37,55335,0.0012108069034065239
be,bunny,67,38,55335,0.0012108069034065239
be,cup,67,39,55335,0.0012108069034065239
be,bird,61,40,55335,0.0011023764344447455
be,mama,58,41,55335,0.0010481611999638566
be,+,57,42,55335,0.0010300894551368935
be,block,56,43,55335,0.0010120177103099305
be,spoon,54,44,55335,0.0009758742206560044
be,man,54,45,55335,0.0009758742206560044
be,laura,54,46,55335,0.0009758742206560044
be,animal,53,47,55335,0.0009578024758290413
be,cow,53,48,55335,0.0009578024758290413
be,juice,50,49,55335,0.0009035872413481522
be,bear,48,50,55335,0.000867443751694226
be,belly,48,51,55335,0.000867443751694226
be,nina,46,52,55335,0.0008313002620403
be,food,45,53,55335,0.000813228517213337
be,toe,45,54,55335,0.000813228517213337
be,shirt,43,55,55335,0.0007770850275594109
be,chair,42,56,55335,0.0007590132827324478
