verb,subject,frequency,rank,total,proportion
be,that,17791,1,62300,0.285569823434992
be,it,11000,2,62300,0.17656500802568217
be,you,4093,3,62300,0.06569823434991974
be,this,3953,4,62300,0.06345104333868379
be,what,3723,5,62300,0.05975922953451043
be,he,2425,6,62300,0.03892455858747994
be,they,2118,7,62300,0.0339967897271268
be,who,1886,8,62300,0.03027287319422151
be,i,1530,9,62300,0.024558587479935796
be,she,1105,10,62300,0.017736757624398074
be,those,738,11,62300,0.011845906902086678
be,name,713,12,62300,0.0114446227929374
be,one,638,13,62300,0.010240770465489567
be,these,570,14,62300,0.009149277688603531
be,we,410,15,62300,0.006581059390048154
be,thing,314,16,62300,0.005040128410914928
be,matter,166,17,62300,0.002664526484751204
be,baby,157,18,62300,0.002520064205457464
be,daddy,116,19,62300,0.0018619582664526485
be,car,112,20,62300,0.0017977528089887641
be,boy,103,21,62300,0.0016532905296950241
be,book,88,22,62300,0.0014125200642054574
be,animal,81,23,62300,0.0013001605136436598
be,mommy,81,24,62300,0.0013001605136436598
be,girl,79,25,62300,0.0012680577849117174
be,dog,76,26,62300,0.0012199036918138042
be,truck,74,27,62300,0.001187800963081862
be,which,69,28,62300,0.0011075441412520064
be,people,68,29,62300,0.0010914927768860352
be,part,67,30,62300,0.0010754414125200642
be,bird,64,31,62300,0.0010272873194221508
be,horse,64,32,62300,0.0010272873194221508
be,child,64,33,62300,0.0010272873194221508
be,guy,64,34,62300,0.0010272873194221508
be,house,62,35,62300,0.0009951845906902086
be,foot,59,36,62300,0.0009470304975922953
be,cat,56,37,62300,0.0008988764044943821
be,man,56,38,62300,0.0008988764044943821
be,hat,51,39,62300,0.0008186195826645265
be,monkey,51,40,62300,0.0008186195826645265
be,nose,47,41,62300,0.0007544141252006421
be,cup,46,42,62300,0.000738362760834671
be,wheel,46,43,62300,0.000738362760834671
be,doll,44,44,62300,0.0007062600321027287
be,all,44,45,62300,0.0007062600321027287
be,piece,44,46,62300,0.0007062600321027287
be,head,44,47,62300,0.0007062600321027287
be,eye,43,48,62300,0.0006902086677367576
be,nina,43,49,62300,0.0006902086677367576
be,doggie,42,50,62300,0.0006741573033707865
be,go,42,51,62300,0.0006741573033707865
be,some,41,52,62300,0.0006581059390048154
be,bear,41,53,62300,0.0006581059390048154
be,everything,40,54,62300,0.0006420545746388443
be,kitty,40,55,62300,0.0006420545746388443
be,toy,40,56,62300,0.0006420545746388443
be,chair,39,57,62300,0.0006260032102728732
be,shoe,39,58,62300,0.0006260032102728732
be,yours,38,59,62300,0.0006099518459069021
be,letter,37,60,62300,0.000593900481540931
be,duck,37,61,62300,0.000593900481540931
be,hand,36,62,62300,0.0005778491171749599
be,cow,36,63,62300,0.0005778491171749599
be,egg,36,64,62300,0.0005778491171749599
be,bed,35,65,62300,0.0005617977528089888
be,picture,34,66,62300,0.0005457463884430176
be,color,33,67,62300,0.0005296950240770465
be,tree,31,68,62300,0.0004975922953451043
be,juice,30,69,62300,0.0004815409309791332
be,where,30,70,62300,0.0004815409309791332
be,home,29,71,62300,0.0004654895666131621
be,nomi,29,72,62300,0.0004654895666131621
be,a,28,73,62300,0.00044943820224719103
be,hair,28,74,62300,0.00044943820224719103
be,mouse,28,75,62300,0.00044943820224719103
be,light,28,76,62300,0.00044943820224719103
be,mine,28,77,62300,0.00044943820224719103
be,cookie,27,78,62300,0.0004333868378812199
be,birthday,27,79,62300,0.0004333868378812199
be,elephant,27,80,62300,0.0004333868378812199
be,everybody,27,81,62300,0.0004333868378812199
be,chicken,26,82,62300,0.0004173354735152488
be,the,26,83,62300,0.0004173354735152488
be,number,26,84,62300,0.0004173354735152488
be,box,26,85,62300,0.0004173354735152488
be,water,26,86,62300,0.0004173354735152488
be,honey,26,87,62300,0.0004173354735152488
be,door,25,88,62300,0.0004012841091492777
be,paper,25,89,62300,0.0004012841091492777
be,table,24,90,62300,0.0003852327447833066
be,block,24,91,62300,0.0003852327447833066
be,ya,24,92,62300,0.0003852327447833066
be,rabbit,24,93,62300,0.0003852327447833066
be,ear,24,94,62300,0.0003852327447833066
be,pen,24,95,62300,0.0003852327447833066
be,your,24,96,62300,0.0003852327447833066
be,peter,23,97,62300,0.0003691813804173355
be,leg,23,98,62300,0.0003691813804173355
be,button,23,99,62300,0.0003691813804173355
be,frog,23,100,62300,0.0003691813804173355
be,ball,22,101,62300,0.00035313001605136434
