verb,subject,frequency,rank,total,proportion
be,that,18753,1,72744,0.2577944572748268
be,it,16013,2,72744,0.22012812053227757
be,you,6842,3,72744,0.09405586715055538
be,he,3734,4,72744,0.05133069394039371
be,this,3685,5,72744,0.05065709886726053
be,i,3671,6,72744,0.05046464313207962
be,they,2682,7,72744,0.03686902012537117
be,she,1540,8,72744,0.021170130869899922
be,what,1497,9,72744,0.02057901682612999
be,who,1231,10,72744,0.016922357857692732
be,we,961,11,72744,0.01321071153634664
be,one,669,12,72744,0.00919663477400198
be,name,598,13,72744,0.00822060925987023
be,these,442,14,72744,0.006076102496425822
be,those,438,15,72744,0.006021115143516991
be,thing,376,16,72744,0.005168811173430111
be,matter,196,17,72744,0.0026943802925327174
be,which,171,18,72744,0.002350709336852524
be,all,131,19,72744,0.0018008358077642142
be,day,96,20,72744,0.0013196964698119432
be,number,84,21,72744,0.0011547344110854503
be,+,82,22,72744,0.0011272407346310349
be,boy,75,23,72744,0.0010310128670405806
be,daddy,74,24,72744,0.0010172660288133729
be,car,74,25,72744,0.0010172660288133729
be,everything,72,26,72744,0.0009897723523589574
be,book,66,27,72744,0.000907291322995711
be,yours,63,28,72744,0.0008660508083140878
be,cat,62,29,72744,0.00085230397008688
be,house,61,30,72744,0.0008385571318596722
be,girl,61,31,72744,0.0008385571318596722
be,mine,61,32,72744,0.0008385571318596722
be,man,60,33,72744,0.0008248102936324645
be,part,54,34,72744,0.0007423292642692181
be,hand,54,35,72744,0.0007423292642692181
be,baby,53,36,72744,0.0007285824260420103
be,people,52,37,72744,0.0007148355878148026
be,problem,51,38,72744,0.0007010887495875949
be,some,51,39,72744,0.0007010887495875949
be,bath,50,40,72744,0.0006873419113603871
be,color,49,41,72744,0.0006735950731331793
be,dog,49,42,72744,0.0006735950731331793
be,animal,47,43,72744,0.0006461013966787639
be,thomas,47,44,72744,0.0006461013966787639
be,guy,46,45,72744,0.0006323545584515562
be,story,42,46,72744,0.0005773672055427252
be,mummy,41,47,72744,0.0005636203673155174
be,chair,41,48,72744,0.0005636203673155174
be,school,40,49,72744,0.0005498735290883097
be,today,40,50,72744,0.0005498735290883097
be,birthday,40,51,72744,0.0005498735290883097
be,word,40,52,72744,0.0005498735290883097
be,time,39,53,72744,0.000536126690861102
be,piece,39,54,72744,0.000536126690861102
be,mother,39,55,72744,0.000536126690861102
be,game,39,56,72744,0.000536126690861102
be,letter,38,57,72744,0.0005223798526338942
be,fire,36,58,72744,0.0004948861761794787
be,stuff,33,59,72744,0.0004536456614978555
be,light,33,60,72744,0.0004536456614978555
be,ball,33,61,72744,0.0004536456614978555
be,picture,32,62,72744,0.00043989882327064776
be,go,31,63,72744,0.00042615198504344
be,mom,31,64,72744,0.00042615198504344
be,eye,30,65,72744,0.00041240514681623226
be,kid,30,66,72744,0.00041240514681623226
be,horse,30,67,72744,0.00041240514681623226
be,child,29,68,72744,0.00039865830858902454
be,water,29,69,72744,0.00039865830858902454
be,hair,29,70,72744,0.00039865830858902454
be,chi,29,71,72744,0.00039865830858902454
be,truck,28,72,72744,0.00038491147036181676
be,nose,28,73,72744,0.00038491147036181676
be,cup,27,74,72744,0.00037116463213460903
be,something,27,75,72744,0.00037116463213460903
be,sarah,27,76,72744,0.00037116463213460903
be,sun,27,77,72744,0.00037116463213460903
be,everybody,27,78,72744,0.00037116463213460903
be,toy,26,79,72744,0.0003574177939074013
be,hat,26,80,72744,0.0003574177939074013
be,finger,25,81,72744,0.00034367095568019353
be,food,25,82,72744,0.00034367095568019353
be,god,25,83,72744,0.00034367095568019353
be,two,25,84,72744,0.00034367095568019353
be,egg,25,85,72744,0.00034367095568019353
be,head,24,86,72744,0.0003299241174529858
be,fish,24,87,72744,0.0003299241174529858
be,money,23,88,72744,0.0003161772792257781
be,dad,22,89,72744,0.0003024304409985703
be,cake,22,90,72744,0.0003024304409985703
be,mommy,22,91,72744,0.0003024304409985703
be,bird,22,92,72744,0.0003024304409985703
be,way,22,93,72744,0.0003024304409985703
be,bag,22,94,72744,0.0003024304409985703
be,bit,21,95,72744,0.0002886836027713626
be,difference,21,96,72744,0.0002886836027713626
be,box,21,97,72744,0.0002886836027713626
be,foot,21,98,72744,0.0002886836027713626
be,rest,21,99,72744,0.0002886836027713626
be,person,21,100,72744,0.0002886836027713626
be,friend,21,101,72744,0.0002886836027713626
be,place,21,102,72744,0.0002886836027713626
be,bear,21,103,72744,0.0002886836027713626
be,favorite,21,104,72744,0.0002886836027713626
be,juice,21,105,72744,0.0002886836027713626
be,leg,21,106,72744,0.0002886836027713626
be,monkey,21,107,72744,0.0002886836027713626
be,shoe,20,108,72744,0.00027493676454415486
be,useta,20,109,72744,0.00027493676454415486
be,room,20,110,72744,0.00027493676454415486
be,tree,20,111,72744,0.00027493676454415486
be,lady,20,112,72744,0.00027493676454415486
be,chicken,20,113,72744,0.00027493676454415486
be,somebody,20,114,72744,0.00027493676454415486
be,job,20,115,72744,0.00027493676454415486
be,party,19,116,72744,0.0002611899263169471
be,adam,19,117,72744,0.0002611899263169471
be,paper,19,118,72744,0.0002611899263169471
be,sister,19,119,72744,0.0002611899263169471
be,bus,19,120,72744,0.0002611899263169471
be,bed,19,121,72744,0.0002611899263169471
be,tape,18,122,72744,0.00024744308808973936
be,kitten,18,123,72744,0.00024744308808973936
be,trouble,18,124,72744,0.00024744308808973936
be,doctor,18,125,72744,0.00024744308808973936
be,purdie,18,126,72744,0.00024744308808973936
be,sposta,17,127,72744,0.0002336962498625316
be,anybody,17,128,72744,0.0002336962498625316
be,door,17,129,72744,0.0002336962498625316
be,fireman,17,130,72744,0.0002336962498625316
be,three,16,131,72744,0.00021994941163532388
be,elephant,16,132,72744,0.00021994941163532388
