rank,actual_frequency,predicted_frequency,squared_error,num_verbs
1,0.3222669376914054,0.33106093052762564,7.733431000349277e-05,100
2,0.1512296962225121,0.12808457670353068,0.000535696557547934,99
3,0.08581019053954712,0.073493987717049,0.00015168885196491073,97
4,0.051377896892078244,0.04955480177976983,3.323675788522837e-06,97
5,0.03752130215047569,0.036502198751658145,1.0385717374814658e-06,96
6,0.028662931090831203,0.028434180656684863,5.232676112213912e-08,95
7,0.020427364077687634,0.023020969877909987,6.726791046947029e-06,95
8,0.016358456720982885,0.019172319124075982,7.917821623540861e-06,95
9,0.012738468640160322,0.016315323653399286,1.279389178573271e-05,94
10,0.010645119059272233,0.014122381243848223,1.2091352300282187e-05,92
11,0.00930983817334019,0.012393670699594654,9.510023049984986e-06,89
12,0.008403406203687036,0.011000935651086419,6.747159230106942e-06,83
13,0.00770049912971644,0.009858379644556362,4.656448316325805e-06,78
14,0.0067795734214477175,0.008906611775111834,4.5242921579581555e-06,71
15,0.006238816160745622,0.008103318450848688,3.4763687897995784e-06,68
16,0.005895635657259427,0.007417602480360824,2.3163830106213575e-06,64
17,0.005442054671756482,0.006826418492626762,1.9164631885345613e-06,62
18,0.005182819502561718,0.00631225593607872,1.2756266573556051e-06,58
19,0.004378045807294833,0.0058615908163960236,2.200905794029051e-06,48
20,0.003973776340778732,0.005463825709609788,2.220247121553829e-06,44
21,0.003970861500299302,0.005110548305247664,1.2988860133734064e-06,43
22,0.003479776872803378,0.004795002729046179,1.7298190529296085e-06,39
23,0.003123032699077769,0.0045117060462857295,1.92841366524576e-06,36
24,0.0027930760701718785,0.004256165727458452,2.1406313452589435e-06,33
25,0.00271020615599652,0.004024668545400495,1.727811373157607e-06,33
26,0.0026135004104256045,0.003814120807741575,1.4414893384511585e-06,32
27,0.0024958821891927553,0.0036219260130501804,1.267974693247452e-06,30
28,0.0022136768128647832,0.0034458901485588814,1.5183497046623764e-06,27
29,0.002169022125455754,0.003284147651659109,1.2435049391903093e-06,27
30,0.0019752150127585162,0.0031351029915148956,1.3453401232635592e-06,26
31,0.0019205117793143968,0.002997384180384616,1.1596541681867393e-06,26
32,0.001705781126135489,0.0028698054836549043,1.3549527048984878e-06,24
33,0.0016091794744835489,0.002751337286201315,1.3045244668679157e-06,23
34,0.0015518617769084862,0.0026410815726148978,1.1863997633587168e-06,23
35,0.0015607050660609784,0.002538251845665265,9.555977063147114e-07,22
36,0.0015090636206260787,0.0024421565792388947,8.706624694128184e-07,20
37,0.0015090636206260787,0.002352185505371665,7.108545125369501e-07,20
38,0.001529685367711587,0.0022677981884810117,5.448105361841971e-07,18
39,0.001513555020730668,0.002188514456696279,4.5557024019901544e-07,18
40,0.0014375858488831343,0.0021139063497522545,4.574094198958577e-07,17
41,0.001427048449265679,0.002043591312104439,3.801251017174142e-07,17
42,0.001427048449265679,0.0019772264137521687,3.0269579260649726e-07,17
43,0.001427048449265679,0.0019145034234064441,2.3761235181457412e-07,17
44,0.001427048449265679,0.0018551445918530238,1.8326630729816436e-07,17
45,0.001427048449265679,0.001798899029688779,1.382728541609965e-07,17
46,0.0010060688720256227,0.0017455395845963348,5.468169347498368e-07,14
47,0.0009835940259873561,0.0016948601401420773,5.058994851447568e-07,14
48,0.000963140856342811,0.0016466732716323958,4.6721656275161336e-07,14
49,0.000963140856342811,0.0016008082055318687,4.0661964822179957e-07,14
50,0.000963140856342811,0.0015571090378682447,3.5279820066463045e-07,14
51,0.000963140856342811,0.0015154331743373222,3.0502680451575023e-07,14
52,0.000963140856342811,0.0014756499608006219,2.6266558215214726e-07,14
53,0.0008803498733688884,0.0014376394777951633,3.1057170320159404e-07,12
54,0.0007095567841820079,0.0014012914767492547,4.784968849011034e-07,10
55,0.0007095567841820079,0.001366504438981076,4.3158022114599556e-07,10
56,0.0006916432048323336,0.0013331847413755782,4.115755431102672e-07,10
57,0.000669786852619151,0.0013012459149921612,3.9874054745300117e-07,10
58,0.0006093388095915744,0.0012706079848330211,4.3727692212450316e-07,10
59,0.0006093388095915744,0.0012411968806664445,3.9924462198245557e-07,10
60,0.0006093388095915744,0.0012129439102046198,3.643391174860846e-07,10
61,0.0006211369223533496,0.0011857852871256522,3.1882777584003527e-07,9
62,0.0006211369223533496,0.0011596617074402455,2.9000894415288735e-07,9
63,0.0005861760507382682,0.001134517968564447,3.006788588452918e-07,9
64,0.0005861760507382682,0.0011103026261950798,2.7470866710008487e-07,9
65,0.0006145111580630112,0.0010869676847140653,2.2321516957517813e-07,8
66,0.0006145111580630112,0.001064468317388269,2.0246144522805534e-07,8
67,0.0006145111580630112,0.0010427626130965896,1.8339930873837698e-07,8
68,0.0006145111580630112,0.001021811346717175,1.658934436777174e-07,8
69,0.0006145111580630112,0.0010015777706544864,1.4982056258303914e-07,8
70,0.0006145111580630112,0.0009820274252864815,1.350682066738732e-07,8
71,0.0006145111580630112,0.0009631279663731612,1.2153367903635585e-07,8
72,0.0006145111580630112,0.0009448490076948367,1.0912309489937855e-07,8
73,0.0006145111580630112,0.0009271619773865064,9.775053482365282e-08,8
74,0.0006145111580630112,0.0009100399866077513,8.733728850102638e-08,8
75,0.0006145111580630112,0.0008934577093390216,7.781117846877988e-08,8
76,0.0006145111580630112,0.0008773912722280155,6.910595442340566e-08,8
77,0.0006145111580630112,0.0008618181535265632,6.116075000520931e-08,8
78,0.0006145111580630112,0.0008467170902611512,5.391959494800717e-08,8
79,0.0005751801774960448,0.0008320679928707868,6.599134968800755e-08,8
80,0.0005751801774960448,0.0008178518666258915,5.8889548705132953e-08,8
81,0.0005751801774960448,0.0008040507392126653,5.238173402048141e-08,8
82,0.0005751801774960448,0.0007906475939300477,4.6426207544744046e-08,8
83,0.0005751801774960448,0.0007776263080020373,4.098443575684936e-08,8
84,0.0005334160518416097,0.0007649715955575547,5.361796982558693e-08,7
85,0.0005334160518416097,0.0007526689548740446,4.8071835488150314e-08,7
86,0.0005334160518416097,0.0007407046195202196,4.296855029024967e-08,7
87,0.0005334160518416097,0.0007290655130683532,3.827871167831502e-08,7
88,0.0005334160518416097,0.0007177392070778063,3.3975025556227044e-08,7
