verb,subject,frequency,rank,total,proportion
go,you,9192,1,31013,0.2963918356818109
go,we,4379,2,31013,0.14119885209428304
go,i,3156,3,31013,0.10176377648083063
go,it,2386,4,31013,0.07693547867023506
go,he,2108,5,31013,0.06797149582433173
go,they,1920,6,31013,0.06190952181343308
go,that,1113,7,31013,0.03588817592622449
go,she,1069,8,31013,0.03446941605133331
go,one,451,9,31013,0.01454228871763454
go,who,420,10,31013,0.013542707896688485
go,this,308,11,31013,0.009931319124238223
go,what,295,12,31013,0.009512140070293103
go,daddy,136,13,31013,0.004385257795118176
go,baby,122,14,31013,0.003933834198561893
go,mummy,119,15,31013,0.003837100570728404
go,person,81,16,31013,0.0026118079515042077
go,piece,78,17,31013,0.0025150743236707187
go,mommy,76,18,31013,0.0024505852384483925
go,train,73,19,31013,0.0023538516106149034
go,car,71,20,31013,0.002289362525392577
go,cat,53,21,31013,0.0017089607583916423
go,dog,46,22,31013,0.0014832489601135008
go,fta,42,23,31013,0.0013542707896688486
go,guy,39,24,31013,0.0012575371618353593
go,everybody,37,25,31013,0.0011930480766130333
go,your,36,26,31013,0.0011608035340018702
go,bit,36,27,31013,0.0011608035340018702
go,wheel,34,28,31013,0.001096314448779544
go,boy,34,29,31013,0.001096314448779544
go,mom,32,30,31013,0.0010318253635572179
go,girl,31,31,31013,0.000999580820946055
go,tiger,31,32,31013,0.000999580820946055
go,cow,31,33,31013,0.000999580820946055
go,horse,29,34,31013,0.0009350917357237288
go,child,29,35,31013,0.0009350917357237288
go,man,29,36,31013,0.0009350917357237288
go,animal,28,37,31013,0.0009028471931125657
go,thing,27,38,31013,0.0008706026505014027
go,thomas,27,39,31013,0.0008706026505014027
go,somebody,26,40,31013,0.0008383581078902396
go,hasta,25,41,31013,0.0008061135652790765
go,jwww,25,42,31013,0.0008061135652790765
go,mama,24,43,31013,0.0007738690226679135
go,chicken,24,44,31013,0.0007738690226679135
go,bus,22,45,31013,0.0007093799374455873
go,boat,21,46,31013,0.0006771353948344243
go,kid,21,47,31013,0.0006771353948344243
go,piggy,21,48,31013,0.0006771353948344243
go,chair,20,49,31013,0.0006448908522232612
go,sheep,20,50,31013,0.0006448908522232612
go,dad,19,51,31013,0.0006126463096120981
go,lady,19,52,31013,0.0006126463096120981
go,mummie,19,53,31013,0.0006126463096120981
go,truck,18,54,31013,0.0005804017670009351
go,bear,18,55,31013,0.0005804017670009351
go,bed,18,56,31013,0.0005804017670009351
go,house,17,57,31013,0.000548157224389772
go,grandma,17,58,31013,0.000548157224389772
go,sun,17,59,31013,0.000548157224389772
go,eye,17,60,31013,0.000548157224389772
go,hat,17,61,31013,0.000548157224389772
go,foot,17,62,31013,0.000548157224389772
go,monkey,16,63,31013,0.0005159126817786089
go,hand,16,64,31013,0.0005159126817786089
go,part,16,65,31013,0.0005159126817786089
go,santa,15,66,31013,0.00048366813916744594
go,policeman,15,67,31013,0.00048366813916744594
go,ben,15,68,31013,0.00048366813916744594
go,engine,14,69,31013,0.00045142359655628284
go,all,14,70,31013,0.00045142359655628284
go,water,14,71,31013,0.00045142359655628284
go,ernie,14,72,31013,0.00045142359655628284
go,alarm,14,73,31013,0.00045142359655628284
go,battery,13,74,31013,0.0004191790539451198
go,jeannine,13,75,31013,0.0004191790539451198
go,nose,13,76,31013,0.0004191790539451198
go,arm,12,77,31013,0.00038693451133395675
go,duck,12,78,31013,0.00038693451133395675
go,everything,12,79,31013,0.00038693451133395675
go,snake,12,80,31013,0.00038693451133395675
go,kitty,12,81,31013,0.00038693451133395675
go,bird,12,82,31013,0.00038693451133395675
go,mum,12,83,31013,0.00038693451133395675
go,purdie,12,84,31013,0.00038693451133395675
go,plane,11,85,31013,0.00035468996872279365
go,my,11,86,31013,0.00035468996872279365
go,flower,11,87,31013,0.00035468996872279365
go,ball,11,88,31013,0.00035468996872279365
go,doggie,11,89,31013,0.00035468996872279365
go,some,11,90,31013,0.00035468996872279365
go,cup,11,91,31013,0.00035468996872279365
go,farmer,11,92,31013,0.00035468996872279365
go,tractor,11,93,31013,0.00035468996872279365
go,horsie,11,94,31013,0.00035468996872279365
go,pumpkin,11,95,31013,0.00035468996872279365
go,money,10,96,31013,0.0003224454261116306
go,airplane,10,97,31013,0.0003224454261116306
go,spider,10,98,31013,0.0003224454261116306
go,two,10,99,31013,0.0003224454261116306
go,amy,10,100,31013,0.0003224454261116306
go,pig,10,101,31013,0.0003224454261116306
go,eleanor,10,102,31013,0.0003224454261116306
go,clown,9,103,31013,0.00029020088350046756
go,lion,9,104,31013,0.00029020088350046756
go,head,9,105,31013,0.00029020088350046756
go,her,9,106,31013,0.00029020088350046756
go,nobody,9,107,31013,0.00029020088350046756
go,brian,9,108,31013,0.00029020088350046756
go,table,9,109,31013,0.00029020088350046756
go,letter,9,110,31013,0.00029020088350046756
go,tree,9,111,31013,0.00029020088350046756
go,squirrel,9,112,31013,0.00029020088350046756
go,aeroplane,9,113,31013,0.00029020088350046756
