rank,actual_frequency,predicted_frequency,squared_error,num_verbs
1,0.3598984685208104,0.3716049046080026,0.00013704064586351548,100
2,0.18481652902950493,0.13601535634495385,0.002381554455387375,100
3,0.08018750187220836,0.07555367923763262,2.1472312208706405e-05,100
4,0.051465543929732765,0.04978453441339852,2.825792994006287e-06,100
5,0.03543377078185576,0.036022589668052274,3.4670768074170664e-07,99
6,0.025144422975511314,0.027654265261970488,6.2993083028986145e-06,99
7,0.018229445541563333,0.02211511893532656,1.5098457722999428e-05,99
8,0.012058211251154685,0.018222206178492385,3.79948334642449e-05,98
9,0.009282780203799272,0.015361364652505578,3.694918890005415e-05,97
10,0.007475389467902504,0.013185039565978506,3.26001042424593e-05,95
11,0.006106735988798549,0.011483176599828247,2.890611364392939e-05,95
12,0.005507284901734869,0.01012205355048425,2.1296089681480193e-05,94
13,0.004945218771640687,0.009012879745582177,1.6545865798926637e-05,94
14,0.004378716606707236,0.008094607324336967,1.3807843825366798e-05,93
15,0.004149260933672941,0.0073240130884706005,1.007905124439238e-05,93
16,0.003827278183211773,0.006669717853625676,8.079463279942697e-06,92
17,0.0036266738317395335,0.006108442658138131,6.159176507683873e-06,89
18,0.003372168007867799,0.005622588564484541,5.064392681643208e-06,89
19,0.003284828947296208,0.005198627693610609,3.6626256413945725e-06,87
20,0.0031627689436021763,0.004826006957256564,2.7663606900649926e-06,85
21,0.003016890606037445,0.004496384686053402,2.1889027328022644e-06,84
22,0.002982380978980685,0.004203088650956517,1.4901272204206552e-06,84
23,0.002986470851125001,0.0039407245107320795,9.106000468735022e-07,83
24,0.0029528921004588135,0.003704888454214908,5.654985160624609e-07,82
25,0.0028430134979555593,0.0034919532823758145,4.2112284380340725e-07,79
26,0.0026909316037871884,0.0032989070786962294,3.6963417809087406e-07,76
27,0.002569429702101909,0.0031232300844683744,3.066948635092433e-07,70
28,0.0024956330559660826,0.002962799699464613,2.1824467279768288e-07,68
29,0.002408937589158626,0.0028158164413580266,1.655504003671018e-07,66
30,0.002377745311283803,0.0026807456999370883,9.18092355240419e-08,63
