verb,subject,frequency,rank,total,proportion
be,that,3038,1,13363,0.22734415924567836
be,it,1948,2,13363,0.14577564918057323
be,you,1190,3,13363,0.08905185961236249
be,this,669,4,13363,0.05006360847115169
be,what,549,5,13363,0.04108358901444287
be,they,485,6,13363,0.03629424530419816
be,he,467,7,13363,0.034947242385691836
be,who,443,8,13363,0.033151238494350074
be,i,314,9,13363,0.023497717578388085
be,she,258,10,13363,0.019307041831923968
be,name,151,11,13363,0.011299857816358602
be,und,126,12,13363,0.009429020429544265
be,one,116,13,13363,0.008680685474818529
be,those,114,14,13363,0.008531018483873382
be,thing,111,15,13363,0.00830651799745566
be,these,95,16,13363,0.007109182069894485
be,we,79,17,13363,0.0059118461423333084
be,du,71,18,13363,0.00531317817855272
be,mal,52,19,13363,0.003891341764573823
be,das,49,20,13363,0.003666841278156103
be,godmother,49,21,13363,0.003666841278156103
be,denn,48,22,13363,0.003592007782683529
be,birthday,44,23,13363,0.003292673800793235
be,food,43,24,13363,0.0032178403053206616
be,game,38,25,13363,0.002843672827957794
be,da,35,26,13363,0.0026191723415400735
be,noch,32,27,13363,0.002394671855122353
be,ja,31,28,13363,0.0023198383596497794
be,nicht,29,29,13363,0.002170171368704632
be,ich,28,30,13363,0.0020953378732320588
be,all,27,31,13363,0.002020504377759485
be,man,27,32,13363,0.002020504377759485
be,toy,26,33,13363,0.0019456708822869115
be,auch,26,34,13363,0.0019456708822869115
be,season,26,35,13363,0.0019456708822869115
be,ist,25,36,13363,0.0018708373868143381
be,guy,24,37,13363,0.0017960038913417645
be,movie,24,38,13363,0.0017960038913417645
be,boy,23,39,13363,0.0017211703958691911
be,part,22,40,13363,0.0016463369003966175
be,show,22,41,13363,0.0016463369003966175
be,story,20,42,13363,0.0014966699094514705
be,balloon,20,43,13363,0.0014966699094514705
be,subject,20,44,13363,0.0014966699094514705
be,tiger,20,45,13363,0.0014966699094514705
be,girl,19,46,13363,0.001421836413978897
be,hier,19,47,13363,0.001421836413978897
be,gucken,19,48,13363,0.001421836413978897
be,guck,19,49,13363,0.001421836413978897
be,which,18,50,13363,0.0013470029185063234
be,kind,18,51,13363,0.0013470029185063234
be,dat,18,52,13363,0.0013470029185063234
be,matter,17,53,13363,0.0012721694230337498
